OrderID,Quantity,UnitPrice(USD),Status,OrderDate,Product_Category,Sales_Manager,Shipping_Cost(USD),Delivery_Time(Days),Shipping_Address,Product_Code,OrderCode
2810010000999920000,61,188,Shipped,9/18/2021,Home,Pablo,32,24,Italy,H-188,444557
1400810000999910000,57,216,Delivered,12/8/2021,Office,Pablo,21,23,Germany,O-630,445338
4400810000999940000,68,248,Not Delivered,12/10/2021,Home,Pablo,27,14,Kenya,H-901,445440
2675610000999920000,35,172,Shipped,7/12/2021,Fashion,Stella,22,19,Singapore,F-188,443889
3368010000999930000,90,187,Delivered,12/24/2021,Entertainment,Jacob,32,25,India,ENT-101,445554
2558910000999920000,32,155,Shipped,9/10/2021,Office,Jacob,33,12,India,O-203,444449
2885510000999920000,57,170,Not Delivered,8/20/2021,Healthcare,Pablo,32,22,UK,HC-188,444228
2122210000999920000,98,246,Shipped,7/3/2021,Healthcare,Pablo,23,23,India,HC-901,443880
4311110000999940000,4,207,Not Shipped,7/11/2021,Office,Emma,31,21,USA,O-555,443888
4182410000999940000,69,115,Not Delivered,12/4/2021,Entertainment,Anthony,29,21,Italy,ENT-555,445334
3249910000999930000,82,248,Not Delivered,12/26/2021,Healthcare,John,26,22,USA,HC-101,445556
4911010000999940000,35,222,Delivered,7/3/2021,Entertainment,Abdul,30,12,Italy,ENT-203,443880
4018410000999940000,5,195,Shipped,12/18/2021,Fashion,Pablo,21,20,India,F-101,445448
4724510000999940000,89,200,Shipped,12/18/2021,Home,Maria,33,12,Kenya,H-630,445448
2351710000999920000,92,144,Delivered,10/4/2021,Fashion,Jacob,26,18,UK,F-101,444773
3718910000999930000,59,143,Delivered,12/26/2021,Healthcare,Anthony,24,16,China,HC-188,445556
1404910000999910000,64,131,Not Delivered,7/16/2021,Home,Maria,33,22,Germany,H-555,443993
3702710000999930000,44,126,Not Delivered,7/16/2021,Entertainment,Emma,24,24,Germany,ENT-188,443993
4849510000999940000,96,204,Delivered,11/21/2021,Healthcare,Sofia,23,10,India,HC-203,445221
2579710000999920000,36,179,Shipped,9/2/2021,Fashion,Maria,30,14,China,F-203,444441
2652210000999920000,46,139,Not Shipped,7/6/2021,Home,Emma,26,21,USA,H-630,443883
2484510000999920000,22,220,Delivered,7/25/2021,Fashion,Pablo,32,23,India,F-901,444002
3126710000999930000,55,192,Not Delivered,8/29/2021,Office,Emma,22,22,China,O-203,444337
1395310000999910000,84,202,Not Delivered,9/10/2021,Home,John,21,10,USA,H-555,444449
3608010000999930000,77,129,Shipped,9/14/2021,Home,Emma,28,22,China,H-101,444553
4568910000999940000,15,194,Shipped,10/11/2021,Home,Anthony,35,14,UK,H-188,444880
1519810000999910000,14,213,Not Shipped,7/29/2021,Healthcare,Pablo,28,19,Singapore,HC-188,444006
3471510000999930000,91,128,Not Shipped,7/16/2021,Office,Kristen,29,15,Kenya,O-630,443993
4199410000999940000,60,101,Shipped,10/10/2021,Fashion,Emma,35,13,USA,F-630,444779
2368510000999920000,91,113,Delivered,10/12/2021,Entertainment,Abdul,29,24,China,ENT-203,444881
4008210000999940000,33,224,Delivered,8/27/2021,Office,Pablo,28,22,Kenya,O-203,444335
4833610000999940000,23,198,Not Shipped,7/16/2021,Office,John,30,13,UK,O-203,443993
2905710000999920000,86,190,Delivered,8/5/2021,Fashion,Jacob,30,17,Kenya,F-630,444113
3339110000999930000,19,188,Shipped,9/27/2021,Home,Sofia,21,10,India,H-203,444666
3945210000999930000,11,201,Not Shipped,10/7/2021,Fashion,John,23,18,China,F-203,444776
1770610000999910000,77,185,Not Delivered,9/14/2021,Entertainment,Pablo,20,15,Italy,ENT-101,444553
3133010000999930000,87,167,Not Delivered,11/13/2021,Office,Stella,21,17,China,O-555,445113
2056110000999920000,83,104,Shipped,7/25/2021,Home,Kristen,25,11,USA,H-901,444002
4983410000999940000,89,112,Delivered,9/12/2021,Entertainment,Abdul,21,19,UK,ENT-101,444551
5018510000999950000,33,186,Not Shipped,9/2/2021,Entertainment,Maria,26,16,India,ENT-101,444441
1325210000999910000,98,153,Delivered,10/26/2021,Fashion,Abdul,31,17,USA,F-101,444995
1960710000999910000,61,211,Not Delivered,9/2/2021,Office,Anthony,25,13,Italy,O-188,444441
1590410000999910000,77,170,Delivered,12/10/2021,Fashion,Abdul,28,17,Germany,F-630,445440
4671310000999940000,59,182,Not Delivered,10/3/2021,Fashion,Jacob,28,16,USA,F-203,444772
4772810000999940000,31,215,Shipped,7/29/2021,Office,Anthony,29,12,Italy,O-901,444006
4500310000999940000,100,130,Not Delivered,8/24/2021,Entertainment,Jacob,24,19,USA,ENT-901,444332
1381610000999910000,94,183,Shipped,8/28/2021,Healthcare,Emma,28,21,Singapore,HC-188,444336
4444910000999940000,64,137,Shipped,10/24/2021,Entertainment,Stella,32,22,USA,ENT-555,444993
1066310000999910000,60,175,Shipped,7/10/2021,Office,Sofia,33,15,India,O-630,443887
1122410000999910000,100,171,Delivered,11/2/2021,Healthcare,Stella,34,12,China,HC-188,445002
3829710000999930000,40,125,Not Shipped,8/6/2021,Office,John,23,18,USA,O-101,444114
3493510000999930000,32,116,Not Shipped,11/24/2021,Office,Abdul,21,,Germany,O-555,445224
2783010000999920000,37,218,Not Delivered,10/7/2021,Healthcare,Pablo,30,18,USA,HC-555,444776
4145910000999940000,15,120,Not Shipped,9/13/2021,Home,Stella,32,24,USA,H-203,444552
3907610000999930000,57,247,Shipped,8/20/2021,Healthcare,Emma,27,14,China,HC-555,444228
2017210000999920000,54,159,Shipped,12/9/2021,Office,Pablo,28,14,India,O-188,445339
3227410000999930000,20,169,Shipped,7/30/2021,Healthcare,Stella,28,19,USA,HC-630,444007
3501110000999930000,85,183,Not Shipped,10/3/2021,Entertainment,Anthony,32,19,China,ENT-188,444772
3996510000999930000,34,204,Not Shipped,11/7/2021,Entertainment,Anthony,24,23,Singapore,ENT-101,445007
2763310000999920000,32,121,Not Delivered,10/2/2021,Home,Stella,26,18,China,H-101,444771
2723310000999920000,43,181,Not Shipped,10/26/2021,Home,Emma,29,23,India,H-555,444995
3383210000999930000,45,174,Not Shipped,7/10/2021,Entertainment,Emma,29,11,Germany,ENT-630,443887
1094010000999910000,78,192,Delivered,10/9/2021,Healthcare,Pablo,23,23,USA,HC-188,444778
4294510000999940000,8,174,Not Shipped,8/3/2021,Healthcare,Anthony,31,21,USA,HC-101,444111
1461210000999910000,86,169,Not Shipped,7/10/2021,Home,Kristen,24,21,India,H-555,443887
1996510000999910000,68,133,Not Shipped,9/13/2021,Entertainment,Maria,24,25,China,ENT-630,444552
1207610000999910000,85,175,Shipped,7/29/2021,Home,Abdul,33,11,Germany,H-188,444006
2880410000999920000,73,146,Not Delivered,9/16/2021,Entertainment,Jacob,21,15,Singapore,ENT-630,444555
1709010000999910000,8,111,Not Delivered,9/2/2021,Fashion,Pablo,25,15,Singapore,F-901,444441
3144610000999930000,81,117,Not Shipped,7/29/2021,Home,Abdul,33,24,USA,H-188,444006
2477910000999920000,41,234,Delivered,11/20/2021,Fashion,Pablo,27,11,India,F-901,445220
2839510000999920000,46,115,Not Delivered,12/18/2021,Fashion,Emma,32,10,Germany,F-188,445448
4961310000999940000,56,109,Not Shipped,9/18/2021,Healthcare,Maria,27,21,India,HC-203,444557
1543710000999910000,90,201,Not Shipped,12/18/2021,Home,Abdul,35,22,UK,H-630,445448
1348010000999910000,4,240,Shipped,12/29/2021,Entertainment,Jacob,25,18,USA,ENT-901,445559
2212710000999920000,85,127,Delivered,10/10/2021,Entertainment,Maria,24,18,USA,ENT-555,444779
1399910000999910000,12,125,Delivered,11/24/2021,Fashion,Sofia,23,14,USA,F-901,445224
3731710000999930000,61,249,Not Shipped,10/10/2021,Healthcare,Kristen,34,17,Italy,HC-630,444779
1178310000999910000,8,196,Shipped,12/24/2021,Healthcare,Emma,25,24,Kenya,HC-630,445554
1613310000999910000,79,120,Delivered,10/13/2021,Healthcare,John,21,22,Germany,HC-555,444882
2671310000999920000,28,249,Shipped,11/13/2021,Home,Anthony,28,22,UK,H-630,445113
2238310000999920000,38,117,Shipped,12/10/2021,Office,John,35,21,USA,O-188,445440
2591410000999920000,9,121,Not Shipped,9/10/2021,Healthcare,Abdul,24,23,Kenya,HC-630,444449
3045610000999930000,84,144,Shipped,7/29/2021,Entertainment,Anthony,33,11,USA,ENT-203,444006
2775310000999920000,20,242,Not Delivered,7/31/2021,Office,Pablo,28,20,China,O-630,444008
4083210000999940000,11,195,Not Delivered,9/7/2021,Fashion,Abdul,34,23,India,F-101,444446
2734410000999920000,65,225,Shipped,8/26/2021,Healthcare,Maria,34,13,UK,HC-203,444334
3746410000999930000,41,168,Shipped,12/30/2021,Entertainment,Sofia,35,21,Germany,ENT-901,445660
1835510000999910000,64,119,Delivered,10/13/2021,Office,Emma,23,12,USA,O-555,444882
4258710000999940000,64,105,Not Shipped,10/17/2021,Office,Kristen,32,18,Germany,O-188,444886
2482510000999920000,6,182,Delivered,9/12/2021,Home,Anthony,34,16,Germany,H-901,444551
1488610000999910000,38,118,Delivered,10/18/2021,Office,Sofia,32,15,Germany,O-630,444887
1819010000999910000,7,246,Not Shipped,10/20/2021,Home,Jacob,31,19,Germany,H-188,444889
4713510000999940000,91,204,Delivered,10/6/2021,Fashion,John,35,20,Singapore,F-203,444775
3496910000999930000,70,245,Shipped,8/25/2021,Fashion,Abdul,35,11,China,F-901,444333
4985010000999940000,91,163,Not Delivered,12/8/2021,Healthcare,Kristen,30,17,Italy,HC-901,445338
1438810000999910000,56,155,Shipped,7/30/2021,Fashion,Kristen,33,15,Germany,F-203,444007
4458210000999940000,51,136,Shipped,12/14/2021,Office,Jacob,26,17,China,O-630,445444
3248810000999930000,45,154,Not Shipped,8/24/2021,Fashion,Kristen,35,17,UK,F-188,444332
1112810000999910000,100,148,Not Delivered,9/2/2021,Home,Emma,31,20,China,H-188,444441
4988310000999940000,50,102,Shipped,9/13/2021,Healthcare,Stella,24,13,Singapore,HC-630,444552
3206010000999930000,44,157,Not Shipped,12/7/2021,Home,Emma,33,15,UK,H-901,445337
2930610000999920000,70,229,Not Delivered,12/7/2021,Office,Pablo,35,20,USA,O-101,445337
4244810000999940000,27,226,Not Shipped,12/14/2021,Entertainment,Abdul,26,24,UK,ENT-555,445444
4552210000999940000,77,214,Not Shipped,10/12/2021,Office,Maria,28,20,India,O-203,444881
2054310000999920000,73,239,Delivered,9/20/2021,Entertainment,Sofia,23,14,Kenya,ENT-555,444559
1588910000999910000,83,182,Not Delivered,7/25/2021,Entertainment,Kristen,25,22,China,ENT-555,444002
1084010000999910000,7,210,Not Delivered,9/13/2021,Home,Kristen,31,23,Kenya,H-203,444552
3017210000999930000,37,106,Shipped,11/11/2021,Office,John,28,25,Singapore,O-555,445111
3983210000999930000,91,150,Not Shipped,8/24/2021,Healthcare,Anthony,30,24,India,HC-555,444332
1262510000999910000,5,118,Shipped,11/13/2021,Entertainment,John,32,19,Kenya,ENT-203,445113
4389410000999940000,38,177,Delivered,10/10/2021,Home,Jacob,28,18,Italy,H-555,444779
1842210000999910000,38,249,Not Delivered,9/2/2021,Healthcare,Stella,26,16,Singapore,HC-630,444441
4565310000999940000,78,179,Shipped,8/14/2021,Entertainment,John,20,18,India,ENT-555,444222
3703710000999930000,13,148,Shipped,8/26/2021,Entertainment,John,26,10,Germany,ENT-101,444334
3929110000999930000,74,132,Delivered,9/6/2021,Fashion,Kristen,21,10,USA,F-555,444445
4308910000999940000,68,126,Shipped,11/21/2021,Entertainment,Jacob,29,18,Kenya,ENT-630,445221
3965710000999930000,100,238,Not Shipped,8/26/2021,Healthcare,Jacob,32,22,Kenya,HC-203,444334
4150810000999940000,77,126,Delivered,10/3/2021,Fashion,Abdul,31,12,Germany,F-630,444772
2035110000999920000,1,131,Delivered,8/8/2021,Home,Maria,24,20,USA,H-901,444116
3391110000999930000,45,132,Shipped,12/8/2021,Fashion,Maria,30,20,USA,F-203,445338
3039910000999930000,68,159,Not Delivered,9/13/2021,Home,Stella,24,19,China,H-630,444552
3510310000999930000,58,207,Shipped,10/4/2021,Fashion,Stella,35,21,China,F-101,444773
3566710000999930000,90,230,Delivered,11/15/2021,Office,Pablo,20,20,Kenya,O-101,445115
3934710000999930000,57,128,Not Delivered,7/13/2021,Entertainment,Abdul,24,18,India,ENT-101,443990
1973010000999910000,77,186,Not Shipped,10/4/2021,Healthcare,Jacob,21,21,China,HC-203,444773
3102010000999930000,67,229,Shipped,12/10/2021,Home,Kristen,23,18,Singapore,H-101,445440
2169310000999920000,42,206,Shipped,10/10/2021,Fashion,Pablo,22,21,UK,F-101,444779
1231010000999910000,33,152,Not Shipped,12/6/2021,Home,Emma,25,18,Kenya,H-101,445336
1529710000999910000,80,108,Not Delivered,8/14/2021,Office,Anthony,31,10,China,O-901,444222
3033610000999930000,39,175,Delivered,12/14/2021,Entertainment,Emma,21,10,UK,ENT-555,445444
3397710000999930000,71,122,Not Shipped,7/12/2021,Home,Abdul,30,10,Italy,H-203,443889
2718610000999920000,38,119,Shipped,8/8/2021,Healthcare,Stella,26,21,Singapore,HC-188,444116
1072710000999910000,8,227,Delivered,7/8/2021,Entertainment,Abdul,26,25,Italy,ENT-555,443885
4556410000999940000,66,116,Delivered,7/7/2021,Office,Maria,27,22,Kenya,O-188,443884
1206310000999910000,60,202,Shipped,10/11/2021,Healthcare,Sofia,34,16,Italy,HC-101,444880
3276310000999930000,20,204,Shipped,12/4/2021,Home,Pablo,26,23,Kenya,H-555,445334
3937310000999930000,79,155,Not Delivered,11/13/2021,Home,John,20,12,Singapore,H-555,445113
3558910000999930000,75,130,Shipped,8/8/2021,Entertainment,Emma,28,12,India,ENT-901,444116
4407810000999940000,52,244,Delivered,8/14/2021,Fashion,Stella,24,13,USA,F-630,444222
4869510000999940000,58,141,Shipped,7/16/2021,Healthcare,Maria,29,15,USA,HC-101,443993
1299710000999910000,84,173,Not Shipped,9/2/2021,Healthcare,Anthony,33,12,Italy,HC-630,444441
1308610000999910000,60,138,Not Shipped,10/17/2021,Fashion,Anthony,28,22,China,F-101,444886
2215610000999920000,24,119,Delivered,12/8/2021,Entertainment,Anthony,20,22,China,ENT-188,445338
2359910000999920000,87,118,Delivered,10/13/2021,Fashion,Anthony,30,24,Singapore,F-630,444882
4626410000999940000,79,104,Not Shipped,8/24/2021,Healthcare,Sofia,29,,Germany,HC-630,444332
1469010000999910000,22,138,Shipped,7/31/2021,Fashion,Abdul,29,17,UK,F-101,444008
4274710000999940000,84,173,Not Delivered,9/19/2021,Entertainment,Maria,22,24,Germany,ENT-203,444558
3296310000999930000,9,197,Delivered,12/23/2021,Office,Sofia,28,11,Germany,O-555,445553
3555810000999930000,88,147,Shipped,7/28/2021,Fashion,Stella,21,12,Italy,F-630,444005
2068510000999920000,99,106,Delivered,12/6/2021,Healthcare,Maria,22,20,Singapore,HC-188,445336
2447510000999920000,8,230,Shipped,7/29/2021,Home,John,28,23,India,H-555,444006
1436810000999910000,84,139,Not Delivered,11/16/2021,Fashion,Maria,26,12,Germany,F-555,445116
2415510000999920000,14,225,Not Delivered,12/5/2021,Entertainment,Kristen,24,10,India,ENT-555,445335
3853810000999930000,98,185,Shipped,8/24/2021,Office,Sofia,21,10,Italy,O-101,444332
1970510000999910000,25,197,Delivered,9/18/2021,Fashion,Stella,23,18,Italy,F-188,444557
4319510000999940000,21,128,Delivered,7/16/2021,Office,Maria,34,18,UK,O-555,443993
2049110000999920000,27,109,Not Shipped,12/18/2021,Fashion,Pablo,21,18,China,F-188,445448
2127810000999920000,62,227,Not Shipped,7/4/2021,Entertainment,Anthony,34,16,Singapore,ENT-901,443881
2826010000999920000,82,107,Shipped,12/24/2021,Healthcare,Kristen,25,15,Italy,HC-101,445554
1391310000999910000,6,211,Delivered,12/12/2021,Entertainment,Kristen,30,16,USA,ENT-630,445442
2983710000999920000,90,181,Delivered,8/24/2021,Fashion,Emma,33,19,Italy,F-203,444332
2325710000999920000,48,167,Not Delivered,7/3/2021,Healthcare,Kristen,24,11,Singapore,HC-901,443880
4048010000999940000,15,109,Not Delivered,12/24/2021,Healthcare,Sofia,34,21,USA,HC-188,445554
4705310000999940000,4,223,Not Delivered,8/14/2021,Office,Jacob,30,11,China,O-188,444222
3738710000999930000,39,155,Not Shipped,11/27/2021,Home,Kristen,25,19,China,H-555,445227
3662910000999930000,96,133,Not Shipped,10/16/2021,Office,Abdul,25,10,UK,O-101,444885
1066110000999910000,53,157,Not Delivered,8/29/2021,Healthcare,Stella,22,17,UK,HC-203,444337
4826710000999940000,59,172,Shipped,10/17/2021,Home,Emma,24,22,UK,H-188,444886
4081810000999940000,59,160,Shipped,8/27/2021,Home,Pablo,25,24,Germany,H-555,444335
1070410000999910000,72,150,Delivered,7/13/2021,Home,Kristen,22,18,USA,H-555,443990
2166910000999920000,36,167,Shipped,11/1/2021,Healthcare,Maria,22,14,USA,HC-901,445001
2212510000999920000,84,233,Not Shipped,10/4/2021,Entertainment,Kristen,21,25,Germany,ENT-901,444773
4245310000999940000,95,237,Shipped,11/13/2021,Fashion,Pablo,32,16,Singapore,F-101,445113
4918610000999940000,39,139,Delivered,12/18/2021,Fashion,Maria,26,24,UK,F-203,445448
4122610000999940000,48,170,Not Shipped,7/12/2021,Entertainment,Pablo,26,24,China,ENT-630,443889
1467710000999910000,2,217,Not Delivered,7/30/2021,Office,Kristen,23,23,China,O-188,444007
3311510000999930000,87,182,Shipped,9/27/2021,Office,Anthony,27,11,India,O-901,444666
2594310000999920000,54,144,Not Shipped,12/22/2021,Fashion,Sofia,22,21,India,F-188,445552
1990810000999910000,94,103,Delivered,11/11/2021,Healthcare,Jacob,34,10,USA,HC-630,445111
3556910000999930000,70,113,Delivered,10/3/2021,Home,Abdul,30,18,China,H-555,444772
4602510000999940000,60,236,Delivered,10/26/2021,Office,John,35,14,Kenya,O-630,444995
1743010000999910000,75,128,Not Delivered,9/13/2021,Healthcare,Abdul,27,17,Italy,HC-901,444552
1229510000999910000,69,103,Not Delivered,7/11/2021,Home,Stella,25,11,Kenya,H-555,443888
2347610000999920000,67,232,Delivered,10/4/2021,Fashion,Anthony,31,10,Kenya,F-203,444773
4677510000999940000,46,141,Not Delivered,9/6/2021,Home,Maria,27,19,USA,H-630,444445
2133410000999920000,5,186,Not Delivered,8/5/2021,Office,Kristen,34,22,Kenya,O-555,444113
3000110000999930000,3,168,Not Delivered,9/21/2021,Entertainment,Sofia,28,18,China,ENT-901,444660
3594010000999930000,19,159,Shipped,9/21/2021,Office,Abdul,25,21,USA,O-901,444660
3634010000999930000,21,122,Not Delivered,9/10/2021,Office,John,24,14,Germany,O-188,444449
4358010000999940000,96,229,Not Delivered,9/6/2021,Home,Jacob,20,12,Kenya,H-901,444445
1693410000999910000,7,239,Delivered,12/2/2021,Healthcare,Kristen,21,14,Singapore,HC-630,445332
2668010000999920000,75,243,Shipped,10/4/2021,Home,Sofia,27,16,USA,H-101,444773
2304510000999920000,81,101,Not Delivered,10/17/2021,Office,Emma,34,19,China,O-630,444886
4677710000999940000,15,216,Not Shipped,8/27/2021,Home,Emma,21,13,China,H-555,444335
2135310000999920000,64,207,Shipped,9/20/2021,Healthcare,John,22,19,USA,HC-630,444559
2571910000999920000,27,133,Shipped,8/15/2021,Healthcare,Abdul,21,23,Kenya,HC-901,444223
3936910000999930000,88,106,Not Shipped,12/7/2021,Healthcare,Kristen,32,25,Italy,HC-630,445337
4002910000999940000,19,226,Not Delivered,10/16/2021,Healthcare,Anthony,33,10,India,HC-630,444885
4357710000999940000,38,158,Delivered,8/11/2021,Healthcare,Stella,26,15,Kenya,HC-203,444119
3138710000999930000,44,233,Not Shipped,12/22/2021,Home,Pablo,30,23,Kenya,H-901,445552
3212510000999930000,95,209,Shipped,8/8/2021,Fashion,Anthony,23,15,UK,F-901,444116
3900110000999930000,53,222,Not Delivered,7/8/2021,Fashion,Abdul,27,25,USA,F-188,443885
4380610000999940000,73,152,Delivered,9/6/2021,Healthcare,Maria,30,19,USA,HC-555,444445
4146310000999940000,82,196,Not Delivered,9/21/2021,Office,Sofia,29,19,USA,O-101,444660
2436910000999920000,90,195,Shipped,12/12/2021,Fashion,John,34,25,Singapore,F-630,445442
1978310000999910000,15,103,Delivered,7/5/2021,Healthcare,Emma,32,18,Germany,HC-630,443882
1121610000999910000,91,121,Shipped,10/6/2021,Healthcare,Abdul,34,11,India,HC-630,444775
2250510000999920000,77,143,Delivered,10/2/2021,Healthcare,Abdul,27,14,UK,HC-555,444771
3877510000999930000,23,245,Not Delivered,9/30/2021,Home,John,25,19,Germany,H-101,444669
3300510000999930000,98,105,Delivered,8/18/2021,Fashion,Jacob,34,22,UK,F-630,444226
3014410000999930000,93,229,Delivered,10/23/2021,Fashion,Anthony,33,13,UK,F-188,444992
3844610000999930000,24,194,Shipped,7/28/2021,Office,Emma,23,14,India,O-188,444005
3687510000999930000,75,169,Shipped,7/4/2021,Home,Jacob,23,11,India,H-203,443881
2305010000999920000,100,166,Not Delivered,10/13/2021,Entertainment,Jacob,26,16,Germany,ENT-203,444882
1094510000999910000,23,184,Not Delivered,12/30/2021,Entertainment,Pablo,28,16,Kenya,ENT-630,445660
4297810000999940000,77,168,Delivered,8/24/2021,Healthcare,Stella,27,24,UK,HC-188,444332
1273310000999910000,64,197,Not Delivered,7/14/2021,Home,Sofia,27,20,Germany,H-101,443991
